symbol,period_end,filing_date,fiscal_period,currency,source_url,revenue,net_income,equity,assets,operating_cf,capex,debt,cash,shares_outstanding
ABUK,2021-12-31,2022-03-31,FY 2021,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=03A6EEBD-973D-457C-A34F-EE5C6A611A93.pdf,,3516007181.0,8360606168.0,10847844464.0,2577507815.0,,2487238296.0,,1261875720.0
ABUK,2022-03-31,2022-05-30,Q1 2022,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=EC0AE36E-AB44-488B-90BA-3D6471A7EAD9.pdf,,1289617385.0,8644500186.0,13632551737.0,1495422837.0,,4988051551.0,,1261875720.0
ABUK,2022-06-30,2022-08-29,Q2 2022,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=65188C3F-FD62-4E6B-84ED-BF6C55CBE793.pdf,,1913427557.0,11149039932.0,13966426839.0,994245256.0,,2817386907.0,,1261875720.0
ABUK,2022-09-30,2022-10-24,Q1 2023,EGP,https://english.mubasher.info/news/4028548/Abu-Qir-Fertilizers-profits-soar-114-in-Q1-FY22-23/,,2777482585.0,15483373273.0,24743561325.0,2114013261.0,,9260188052.0,,1261875720.0
ABUK,2022-09-30,2022-11-29,Q3 2022,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=3B5612B7-0DD0-459D-8D2E-2F5D3FC54C9C.pdf,,3761481549.0,15561821967.0,19360542041.0,4485764469.0,,3798720074.0,,1261875720.0
ABUK,2022-12-31,2023-01-29,Q2 2023,EGP,https://english.mubasher.info/news/4067678/Abu-Qir-Fertilizers-profits-hike-to-EGP-7-23bn-in-H1-22-23-unaudited-financials/,,4456809384.0,21091082178.0,25472524112.0,1659623480.0,,4381441934.0,,1261875720.0
ABUK,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ABUK/financial-statements,,2089612837.0,17806394611.0,22372473862.0,2279649708.0,,4566079251.0,,1261875720.0
ABUK,2022-12-31,2023-03-31,FY 2022,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=5222C27B-0945-46BB-9CCA-57CB0154365C.pdf,,9054139328.0,17806394611.0,22372473862.0,9255082270.0,,4566079251.0,,1261875720.0
ABUK,2023-03-31,2023-04-19,Q3 2023,EGP,https://english.mubasher.info/news/4111555/Abu-Qir-Fertilizers-registers-86-higher-profits-in-9M-22-23/,,5724430042.0,28167480800.0,34333132383.0,3857778935.0,,6165651583.0,,1261875720.0
ABUK,2023-06-30,2023-08-01,FY 2023,EGP,https://english.mubasher.info/news/4162014/Abu-Qir-Fertilizers-posts-higher-profits-at-EGP-14-64bn-in-FY22-23/,,14640225272.0,29375406447.0,35425014547.0,8833174927.0,,6049608100.0,,1261875720.0
ABUK,2023-09-30,2023-11-01,Q1 2024,EGP,https://english.mubasher.info/news/4206048/Abu-Qir-Fertilizers-generates-27-5-lower-profits-in-Q1-23-24/,,2017349040.0,20162587283.0,37882765692.0,1940679819.0,,17720178409.0,,1261875720.0
ABUK,2023-12-31,2024-02-04,Q2 2024,EGP,https://english.mubasher.info/news/4242729/Abu-Qir-Fertilizers-logs-over-EGP-4bn-profits-in-H1-23-24/,,2002963078.0,21779757925.0,30483044071.0,-4046416093.0,,8703286146.0,,1261875720.0
ABUK,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ABUK/financial-statements,,1681503261.0,29375406447.0,35425014547.0,1201759251.0,,6049608100.0,,1261875720.0
ABUK,2024-03-31,2024-05-01,Q3 2024,EGP,https://english.mubasher.info/news/4283422/Abu-Qir-Fertilizers-net-profit-dips-3-YoY-in-9M-23-24/,,8122181729.0,33345112857.0,42736412488.0,2474617442.0,,9391299631.0,,1261875720.0
ABUK,2024-06-30,2024-08-04,FY 2024,EGP,https://english.mubasher.info/news/4322791/Abu-Qir-Fertilizers-registers-EGP-9-1bn-net-profits-in-FY23-24/,,13598909448.0,33121608804.0,42309348051.0,1006937819.0,,9187739247.0,,1261875720.0
ABUK,2024-09-30,2024-11-13,Q1 2025,EGP,https://english.mubasher.info/news/4367835/Abu-Qir-Fertilizers-profits-fall-in-Q1-24-25-due-to-lower-sales-value/,,1284321886.0,23052921843.0,43387396187.0,-639851657.0,,20334474344.0,,1261875720.0
ABUK,2024-12-31,2025-02-06,Q2 2025,EGP,https://english.mubasher.info/news/4400621/Abu-Qir-Fertilizers-posts-EGP-4-4bn-standalone-profits-in-H1-24-25/,,3161198854.0,27607944895.0,40131738490.0,,,,,1261875720.0
ABUK,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ABUK/financial-statements,,1456415601.0,33121608804.0,42309348051.0,638056651.0,,9187739247.0,,1261875720.0
ABUK,2025-03-31,2025-05-05,Q3 2025,EGP,https://english.mubasher.info/news/4443309/Abu-Qir-Fertilizers-standalone-profits-shrink-35-5-in-9M-24-25/,,3333257603.0,30890192901.0,41073954156.0,,,,,1261875720.0
ABUK,2025-06-30,2025-07-31,FY 2025,EGP,https://english.mubasher.info/news/4475132/Abu-Qir-Fertilizers-achieves-EGP-9-3bn-profits-in-FY24-25/,,,32135051655.0,42219047998.0,3532538754.0,,10083996343.0,,1261875720.0
ABUK,2025-09-30,2025-11-02,Q1 2026,EGP,https://english.mubasher.info/news/4516724/Abu-Qir-Fertilizers-sees-2-higher-profits-in-Q1-25-26/,,1308093872.0,23891872453.0,44017819297.0,618791959.0,,20125946844.0,,1261875720.0
ABUK,2025-12-31,2026-03-01,Q4 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/ABUK/financial-statements,,1573984905.0,32135051655.0,42219047998.0,,,,,1261875720.0
ADIB,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,328222000.0,5692992000.0,77958438000.0,3028046000.0,,72265446000.0,,1200000000.0
ADIB,2021-06-30,2021-08-29,Q2 2021,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=C7CE40D2-030E-4BE8-B917-F6C5B8BA129C.pdf,,349335000.0,6062024000.0,77604353000.0,-3174069000.0,,71542329000.0,,1200000000.0
ADIB,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,391560000.0,6514405000.0,86413000000.0,6887362000.0,,79898595000.0,,1200000000.0
ADIB,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,384015000.0,6879608000.0,90554612000.0,3789136000.0,,83675004000.0,,1200000000.0
ADIB,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,1453132000.0,6879608000.0,90554612000.0,10530475000.0,,83675004000.0,,1200000000.0
ADIB,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,446287000.0,7179982000.0,95148523000.0,-2691103000.0,,87968541000.0,,1200000000.0
ADIB,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,577630000.0,,,7811702000.0,,,,1200000000.0
ADIB,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,562939.0,,,-5546045.0,,,,1200000000.0
ADIB,2022-12-31,2023-02-13,FY 2022,EGP,https://english.mubasher.info/news/4073956/ADIB-Egypt-sees-51-higher-consolidated-profits-in-2022/,,2196374000.0,8903799000.0,116827151000.0,8753306000.0,,107923352000.0,,1200000000.0
ADIB,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,609518000.0,,,9178752000.0,,,,1200000000.0
ADIB,2023-03-31,2023-05-14,Q1 2023,EGP,https://english.mubasher.info/news/4124335/ADIB-Egypt-records-over-126-5-jump-in-Q1-23-consolidated-net-profit/,,1005916000.0,10640121000.0,125700631000.0,-12069711000.0,,115060510000.0,,1200000000.0
ADIB,2023-06-30,2023-08-14,Q2 2023,EGP,https://english.mubasher.info/news/4169743/ADIB-Egypt-registers-EGP-2-16bn-consolidated-profits-in-H1-23/,,1159401000.0,,,28655411000.0,,,,1200000000.0
ADIB,2023-09-30,2023-11-12,Q3 2023,EGP,https://english.mubasher.info/news/4211703/ADIB-Egypt-posts-jump-in-9M-23-results-consolidated-profits-hit-EGP-3-55bn/,,1386767.0,,,6446085.0,,,,1200000000.0
ADIB,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,1118570000.0,,,13594674000.0,,,,1200000000.0
ADIB,2023-12-31,2024-03-30,FY 2023,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=72B35519-06C5-40A0-8283-51EAB63729FD.pdf,,4670654000.0,14364448000.0,162254679000.0,36626459000.0,,147890231000.0,,1200000000.0
ADIB,2024-03-31,2024-05-13,Q1 2024,EGP,https://english.mubasher.info/news/4289152/ADIB-Egypt-s-consolidated-profits-hike-to-EGP-2-1bn-in-Q1-24/,,2115860000.0,16051919000.0,191043934000.0,7619358000.0,,174992015000.0,,1200000000.0
ADIB,2024-06-30,2024-08-12,Q2 2024,EGP,https://english.mubasher.info/news/4326944/ADIB-Egypt-records-higher-profits-in-H1-24-assets-hit-EGP-210-5bn/,,2458153000.0,,,7641633000.0,,,,1200000000.0
ADIB,2024-09-30,2024-11-11,Q3 2024,EGP,https://english.mubasher.info/news/4366477/ADIB-Egypt-s-consolidated-profits-surpass-EGP-6-8bn-in-9M-24/,,2227509.0,,,20437489.0,,,,1200000000.0
ADIB,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,2207006000.0,,,2672807000.0,,,,1200000000.0
ADIB,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ADIB/financial-statements,,9008528000.0,22986707000.0,260467106000.0,38371287000.0,,237480399000.0,,1200000000.0
ADIB,2025-03-31,2025-05-12,Q1 2025,EGP,https://english.mubasher.info/news/4447488/ADIB-Egypt-s-consolidated-profits-jump-in-Q1-25-assets-hit-EGP-283-9bn/,,3032890000.0,24995316000.0,283997817000.0,11949315000.0,,259002501000.0,,1200000000.0
ADIB,2025-06-30,2025-08-29,Q2 2025,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=6575791E-9CD1-4B01-B1C8-457E6E28456E.pdf,,3192534000.0,28138164000.0,,,,,,1200000000.0
ADIB,2025-09-30,2025-11-10,Q3 2025,EGP,https://english.mubasher.info/news/4521125/ADIB-Egypt-generates-higher-consolidated-net-profits-at-EGP-9-4bn-in-9M-25/,,,31341976000.0,,,,,,1200000000.0
ADIB,2025-12-31,2026-03-31,FY 2025,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=47596C85-95AE-45A1-B5B4-8E36E0F746EA.pdf,,12588572000.0,34634856000.0,346711205000.0,20536069000.0,,312076349000.0,,1200000000.0
AMOC,2021-06-30,2021-09-28,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,-488281200.0,1882088673.0,2828909120.0,-2023547392.0,,946820447.0,,1291500000.0
AMOC,2022-06-30,2022-07-31,FY 2022,EGP,https://english.mubasher.info/news/3988947/AMOC-logs-EGP-1-23bn-in-net-earnings-during-FY21-22/,,1194122765.0,3253409667.0,4921191346.0,540301409.0,,1667781679.0,,1291500000.0
AMOC,2022-06-30,2022-09-28,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,485667884.0,2370717672.0,3807070584.0,583282905.0,,1436352912.0,,1291500000.0
AMOC,2022-09-30,2022-10-27,Q1 2023,EGP,https://english.mubasher.info/news/4030491/AMOC-logs-74-higher-earnings-in-Q1-FY22-23/,,391527653.0,2835324926.0,5138502957.0,-80405453.0,,2303178031.0,,1291500000.0
AMOC,2022-09-30,2022-11-29,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,224910955.0,2263805761.0,3612650459.0,-282034354.0,,1348844698.0,,1291500000.0
AMOC,2022-12-31,2023-01-24,Q2 2023,EGP,https://english.mubasher.info/news/4066220/AMOC-s-profits-surge-in-H1-FY22-23-unaudited-financials/,,591955367.0,3284021636.0,5064927145.0,470513592.0,,1780905509.0,,1291500000.0
AMOC,2022-12-31,2023-03-01,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,174231954.0,2443330572.0,3463959317.0,270003889.0,,1020628745.0,,1291500000.0
AMOC,2023-03-31,2023-05-01,Q3 2023,EGP,https://english.mubasher.info/news/4115837/AMOC-posts-EGP-1-41bn-consolidated-profits-in-9M-22-23/,,407705831.0,3699587137.0,5526092193.0,979423104.0,,1826505056.0,,1291500000.0
AMOC,2023-03-31,2023-05-30,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,346150951.0,2797808618.0,4152624113.0,170799780.0,,1354815495.0,,1291500000.0
AMOC,2023-06-30,2023-08-02,FY 2023,EGP,https://english.mubasher.info/news/4162761/AMOC-records-higher-net-profits-in-FY22-23/,,1330499928.0,3983263696.0,6686408414.0,2328563295.0,,2703144718.0,,1291500000.0
AMOC,2023-06-30,2023-08-29,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,448828905.0,3253409667.0,4921191346.0,381532094.0,,1667781679.0,,1291500000.0
AMOC,2023-09-30,2023-11-01,Q1 2024,EGP,https://english.mubasher.info/news/4205972/AMOC-s-consolidated-profits-up-6-in-Q1-23-24/,,411891512.0,4099671618.0,8001841053.0,102821034.0,,3902169435.0,,1291500000.0
AMOC,2023-12-31,2024-01-28,Q2 2024,EGP,https://english.mubasher.info/news/4240139/AMOC-s-consolidated-profits-hit-EGP-918-5m-in-H1-23-24/,,488102290.0,3648021042.0,7163180719.0,487782718.0,,3515159677.0,,1291500000.0
AMOC,2024-03-31,2024-04-30,Q3 2024,EGP,https://english.mubasher.info/news/4282688/AMOC-sees-higher-consolidated-profits-at-EGP-1-3bn-in-9M-23-24/,,367191205.0,4500165894.0,7641846972.0,-44321902.0,,3141681078.0,,1291500000.0
AMOC,2024-06-30,2024-08-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,-60688923.0,3983263696.0,6686408414.0,959032052.0,,2703144718.0,,1291500000.0
AMOC,2024-09-30,2024-10-29,Q1 2025,EGP,https://english.mubasher.info/news/4359784/AMOC-sees-14-higher-consolidated-profits-in-Q1-24-25/,,461931833.0,3898340624.0,10398445924.0,707486881.0,,6500105300.0,,1291500000.0
AMOC,2024-12-31,2025-01-26,Q2 2025,EGP,https://english.mubasher.info/news/4396163/AMOC-s-consolidated-profits-exceed-EGP-641-5m-H1-24-25/,,147793607.0,4467126947.0,,-1168418955.0,,,,1291500000.0
AMOC,2025-03-31,2025-05-11,Q3 2025,EGP,https://english.mubasher.info/news/4446321/AMOC-registers-annual-growth-of-5-in-profits-during-9M-24-25/,,446956772.0,4930282645.0,,817205171.0,,,,1291500000.0
AMOC,2025-06-30,2025-08-29,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,431969488.0,4991505137.0,8386961675.0,101796470.0,,3395456538.0,,1291500000.0
AMOC,2025-06-30,2025-09-28,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/AMOC/financial-statements,,1699154495.0,4991505137.0,8386961675.0,648078320.0,,3395456538.0,,1291500000.0
AMOC,2025-12-31,2026-01-29,Q2 2026,EGP,https://english.mubasher.info/news/4553751/AMOC-logs-2-growth-in-H1-25-26-consolidated-profits-sales-cross-EGP-20bn/,,,4824774948.0,8136418030.0,,,3311643082.0,,1291500000.0
ARCC,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,-122788178.0,1033893001.0,2863181727.0,-198184886.0,,1829288726.0,,378739700.0
ARCC,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,-6334265.0,1020451963.0,2782602592.0,7861577.0,,1762150629.0,,378739700.0
ARCC,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,-16952110.0,1003501445.0,2929611111.0,107250855.0,,1926109666.0,,378739700.0
ARCC,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,65370.00000000001,1003568680.0,2940142712.0,16123082.0,,1936574032.0,,378739700.0
ARCC,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,57402815.0,1060974342.0,2972915821.0,162007147.0,,1911941479.0,,378739700.0
ARCC,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,34181810.0,1060974342.0,2972915821.0,293242661.0,,1911941479.0,,378739700.0
ARCC,2022-03-31,2022-05-22,Q1 2022,EGP,https://english.mubasher.info/news/3960264/Arabian-Cement-turns-to-profitability-in-Q1-22/,,58850721.0,1112900524.0,3115872971.0,367917386.0,,2002972447.0,,378739700.0
ARCC,2022-06-30,2022-08-14,Q2 2022,EGP,https://english.mubasher.info/news/3996463/Arabian-Cement-moves-to-profits-in-H1-22/,,60643742.0,1173549049.0,3541371211.0,-35452344.0,,2367822162.0,,378739700.0
ARCC,2022-09-30,2022-11-23,Q3 2022,EGP,https://english.mubasher.info/news/4042506/Arabian-Cement-swings-to-consolidated-profits-in-9M-22/,,142750602.0,1316311979.0,3785415372.0,-205810473.0,,2469103393.0,,378739700.0
ARCC,2022-12-31,2023-02-23,FY 2022,EGP,https://english.mubasher.info/news/4079637/Arabian-Cement-s-2022-consolidated-profits-to-owners-hit-EGP-359m/,,358986481.0,1163064621.0,3807765863.0,715940576.0,,2644701242.0,,378739700.0
ARCC,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,96741416.0,1163064621.0,3807765863.0,589286007.0,,2644701242.0,,378739700.0
ARCC,2023-03-31,2023-05-31,Q1 2023,EGP,https://english.mubasher.info/news/4135755/Arabian-Cement-registers-hike-in-Q1-23-net-profits/,,241772500.0,1397776114.0,3652632329.0,53447238.0,,2254856215.0,,378739700.0
ARCC,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,95318816.0,1493093829.0,3764730385.0,159694328.0,,2271636556.0,,378739700.0
ARCC,2023-09-30,2023-11-19,Q3 2023,EGP,https://english.mubasher.info/news/4217127/Arabian-Cement-s-consolidated-profits-cross-EGP-500m-in-9M-23/,,163150240.0,1656252751.0,3376028876.0,133330603.99999999,,1719776125.0,,378739700.0
ARCC,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,197247185.0,1754269669.0,3887527427.0,295011945.0,,2133257758.0,,378739700.0
ARCC,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,697488741.0,1754269669.0,3887527427.0,641484115.0,,2133257758.0,,378739700.0
ARCC,2024-03-31,2024-05-29,Q1 2024,EGP,https://english.mubasher.info/news/4297126/Arabian-Cement-posts-lower-consolidated-profits-in-Q1-24/,,152639268.0,1896340584.0,4472225098.0,227552696.0,,2575884514.0,,378739700.0
ARCC,2024-06-30,2024-08-15,Q2 2024,EGP,https://english.mubasher.info/news/4329079/Arabian-Cement-s-consolidated-sales-exceed-EGP-3-1bn-in-H1-24/,,193925456.0,2090269272.0,4142836109.0,-218195781.0,,2052566837.0,,378739700.0
ARCC,2024-09-30,2024-11-13,Q3 2024,EGP,https://english.mubasher.info/news/4368011/Arabian-Cement-records-higher-net-profits-in-9M-24-revenues-hit-EGP-6-3bn/,,318144937.0,2408421155.0,4435899542.0,323525333.0,,2027478387.0,,378739700.0
ARCC,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,495419750.0,2303526020.0,5848616103.0,1079260300.0,,3545090083.0,,378739700.0
ARCC,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,1160129411.0,2303526020.0,5848616103.0,1412142548.0,,3545090083.0,,378739700.0
ARCC,2025-03-31,2025-06-01,Q1 2025,EGP,https://english.mubasher.info/news/4457028/Arabian-Cement-records-higher-profits-in-Q1-25-consolidated-sales-hit-EGP-2-5bn/,,590347133.0,2893905568.0,5498346930.0,628747326.0,,2604441362.0,,378739700.0
ARCC,2025-06-30,2025-08-29,Q2 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/ARCC/financial-statements,,815122394.0,,,,,,,378739700.0
ARCC,2025-09-30,2025-11-20,Q3 2025,EGP,https://english.mubasher.info/news/4526966/Arabian-Cement-s-consolidated-net-profits-soar-to-EGP-2-5bn-in-9M-25/,,1120196.44,,,,,,,378739700.0
BTFH,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,-132423570.0,540056508.0,1413897896.0,-369886129.0,,873841388.0,,10718106944.0
BTFH,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,3803748.0,543312709.0,1644477737.0,-110002853.0,,1101165028.0,,10718106944.0
BTFH,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,4741923.0,547264174.0,2117779353.0,57388081.0,,1570515179.0,,10718106944.0
BTFH,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,1913027.0,549344198.0,2300705125.0,-68196657.0,,1751360927.0,,10718106944.0
BTFH,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,-180221005000.0,370746265000.0,1972836728000.0,165801470000.0,,1602090463000.0,,10718106944.0
BTFH,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,-169762307000.0,370746265000.0,1972836728000.0,44990041000.0,,1602090463000.0,,10718106944.0
BTFH,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,3835412000.0,376787982000.0,1939574611000.0,-116324831000.0,,1562786629000.0,,10718106944.0
BTFH,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,-109424996000.0,260797481000.0,1924083662000.0,-41704531000.0,,1663286181000.0,,10718106944.0
BTFH,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,-34297613000.0,257102527000.0,4262760650000.0,2310392247000.0,,4005658123000.0,,10718106944.0
BTFH,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,-129090162000.0,125121323000.0,3375700634000.0,-2134176183000.0002,,3250579311000.0,,10718106944.0
BTFH,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,-268977359000.0,125121323000.0,3375700634000.0,18186702000.0,,3250579311000.0,,10718106944.0
BTFH,2023-03-31,2023-05-30,Q1 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,-52032748000.0,80791272000.0,3252085944000.0,-673579976000.0,,3171294672000.0,,10718106944.0
BTFH,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,-93859702.0,-9673540.0,4093761523.0,-266723423.0,,4103435063.0,,10718106944.0
BTFH,2023-09-30,2023-11-29,Q3 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,231670293.0,10067213565.0,14599928697.0,-3916495794.0,,4532715132.0,,10718106944.0
BTFH,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,283444061.0,10437438117.0,18241575078.0,-6250721021.0,,7804136961.0,,10718106944.0
BTFH,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,369221904.0,10437438117.0,18241575078.0,-11107520214.0,,7804136961.0,,10718106944.0
BTFH,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,513605340.0,10972273174.0,21315916549.0,-680587669.0,,10343643375.0,,10718106944.0
BTFH,2024-06-30,2024-08-29,Q2 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,303104574.0,11247535111.0,25374047403.0,-1740221335.0,,14126512292.0,,10718106944.0
BTFH,2024-09-30,2024-11-29,Q3 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,313971083.0,11578385858.0,29573486321.0,-4468866832.0,,17995100463.0,,10718106944.0
BTFH,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,571557642.0,12473240097.0,33747246489.0,-3524800281.0,,21274006392.0,,10718106944.0
BTFH,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,1702238639.0,12473240097.0,33747246489.0,-10414476117.0,,21274006392.0,,10718106944.0
BTFH,2025-03-31,2025-05-15,Q1 2025,EGP,https://english.mubasher.info/news/4449358/Beltone-records-EGP-2-8bn-consolidated-revenues-in-Q1-25/,,702653990.0,23083945000.0,49437211255.0,-2295112569.0,,26353266255.0,,10718106944.0
BTFH,2025-06-30,2025-08-12,Q2 2025,EGP,https://english.mubasher.info/news/4479437/Beltone-generates-EGP-6-3bn-operating-revenue-60-net-profit-growth-in-H1-25/,,-701349784.0,,,,,,,10718106944.0
BTFH,2025-09-30,2025-12-04,Q3 2025,EGP,https://english.mubasher.info/news/4532447/Beltone-s-consolidated-net-profits-cross-EGP-1-5bn-in-9M-25/,,185974.0,,,,,,,10718106944.0
BTFH,2025-12-31,2026-03-01,Q4 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/BTFH/financial-statements,,1345559.82,,,,,,,10718106944.0
CCAP,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-2553121000.0,2341782000.0,81987522000.0,3020108000.0,,79645740000.0,,3216472781.0
CCAP,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-478568000000.0,141764000000.0,81835685000000.0,278143000000.0,,81693921000000.0,,3216472781.0
CCAP,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-401517000.0,-741377000.0,83148617000.0,436094000.0,,83889994000.0,,3216472781.0
CCAP,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/CCAP/financial-statements,,-440724000.0,-1330692000.0,84982274000.0,217240000.0,,86312966000.0,,3216472781.0
