date,symbol,shares,close,market_value,entry_date,bars_held
2025-12-14,CCAP,109785.0,3.87,424867.95,2025-12-01,6
2025-12-14,EFIH,22952.0,18.6,426907.2,2025-12-10,2
2025-12-15,MCQE,2758.0,126.9,349990.2,2025-11-23,12
2025-12-15,CCAP,109785.0,3.92,430357.2,2025-12-01,7
2025-12-15,EFIH,22952.0,18.6,426907.2,2025-12-10,3
2025-12-16,MCQE,2758.0,125.26,345467.08,2025-11-23,13
2025-12-16,CCAP,109785.0,3.88,425965.8,2025-12-01,8
2025-12-16,EFIH,22952.0,17.86,409922.72,2025-12-10,4
2025-12-17,MCQE,2758.0,133.0,366814.0,2025-11-23,14
2025-12-17,CCAP,109785.0,3.85,422672.25,2025-12-01,9
2025-12-17,EFIH,22952.0,17.91,411070.32,2025-12-10,5
2025-12-18,MCQE,2758.0,129.81,358015.98,2025-11-23,15
2025-12-18,CCAP,109785.0,3.88,425965.8,2025-12-01,10
2025-12-18,EFIH,22952.0,17.7,406250.39999999997,2025-12-10,6
2025-12-21,MCQE,2758.0,129.31,356636.98,2025-11-23,16
2025-12-21,CCAP,109785.0,3.87,424867.95,2025-12-01,11
2025-12-21,EFIH,22952.0,17.8,408545.60000000003,2025-12-10,7
2025-12-22,MCQE,2758.0,135.26,373047.07999999996,2025-11-23,17
2025-12-22,EFIH,22952.0,17.6,403955.2,2025-12-10,8
