date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2019-12-03,168553.52558685,163790.35263268,161416.32329894,156743.00475861,156743.00475861,180506.60618628,0.937908496732026
2019-12-25,171482.84558685002,166535.92263267998,164068.69329894,159212.63475861002,159212.63475861002,183902.66618628,0.9555555555555555
2019-12-30,173839.16558685002,169635.95263268,167554.67329894,163812.95475861002,163812.95475861002,184028.44618628002,0.9562091503267974
2019-12-31,181931.01558685,179950.82263268,179006.40329894,178413.79475861002,178413.79475861002,185663.58618628,0.9647058823529411
2020-01-02,184917.02033127,180373.12218597002,178133.9238407,175160.26447348,174190.91407227004,195743.89871128,0.9660130718954247
2020-01-12,180482.96033127,175787.58218597,173437.34384070002,168475.48447348003,168774.92407227002,192433.14871128,0.949673202614379
2020-01-28,177402.31033126998,172175.61218597,169551.4238407,160477.44447348,164133.23407227002,191108.84871128,0.9431372549019608
2020-01-30,182321.18033126998,176751.99218597,173975.8938407,167523.81447348002,168457.90407227003,196670.90871128,0.9705882352941175
2020-02-05,190734.68240807002,185331.35121955,182646.46301234,173628.12096606003,177403.74657925003,204558.70073208,0.9607843137254901
2020-02-11,191493.34240807,185980.72121955,183259.29301234003,173599.19096606,178123.12657925,205393.60073208,0.9647058823529411
2020-02-12,187630.98240807,182690.59121955,180258.80301233998,171591.76096606,175817.04657925,199827.60073208,0.9385620915032679
2020-02-16,185903.84240807,180918.03121955003,178436.26301234003,166696.73096606001,173537.38657925001,198714.40073208,0.9333333333333332
2020-02-18,183901.16240807,179005.10121955,176560.09301234,164271.27096606002,171628.14657925002,196627.15073208002,0.9235294117647059
2020-02-23,187846.70240807,181585.75121955,178448.68301234004,165182.23096606001,171826.25657925004,204697.85073208003,0.961437908496732
2020-02-24,183636.85240807,177322.19121955,174135.19301234002,158191.85096606004,167096.25657925004,201079.95073208,0.9444444444444443
2020-03-03,174281.64786522,168590.23038719,165705.05771418003,144016.68086000002,159674.14511465005,189726.39575008003,0.8477124183006536
2020-03-08,170995.16786522,164411.81038719,161021.27771418,139551.40086,152777.53511465003,190457.79575008003,0.8509803921568627
2020-03-10,156291.65786522,150864.95038719004,148018.07771418002,127955.22086000003,140549.91511465004,173050.47575008002,0.7732026143790849
2020-03-17,129272.96786522001,124419.19038719001,121809.23771418002,101343.70086000001,113902.45511465002,145696.11575008003,0.6509803921568628
2020-03-19,123379.96786522001,119882.57038719002,117964.59771418002,96372.50086000001,111969.35511465004,135456.51575008003,0.6052287581699346
2020-04-02,141118.13393962,136529.16983794002,134125.78219994,120708.02329195001,127713.02688434003,155533.00403138006,0.6509803921568628
2020-04-05,140514.82393962,135702.12983794,133171.90219994,118374.40329195002,126132.17688434002,156001.45403138,0.6529411764705882
2020-04-06,140255.02393962,136009.32983794,133811.22219994,119705.11329195002,128493.03688434005,152878.45403138,0.6398692810457516
2020-04-09,152542.74393961998,147451.43983794,144796.89219994002,124953.28329195,137977.60688434,168181.15403138002,0.7039215686274509
